Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
77/2026 - DP-NIOAQUE;INCENDIO QUALIFICADO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INCENDIO, FATOS TIPICOS;SAO MIGUEL;MS;Nioaque;5005806;2026;09/02/2026;00:01:00;VÍTIMA;FEMININO;N/I;N/I;N/I;7.0
637/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;23:23:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;39.0
637/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;23:23:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;38.0
637/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;23:23:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;38.0
637/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;23:23:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;39.0
175/2026 - DP-RIBAS RIO PARDO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;BAIRRO PARQUE ESTORIL IV;MS;Ribas do Rio Pardo;5007109;2026;08/02/2026;23:04:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;43.0
175/2026 - DP-RIBAS RIO PARDO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;BAIRRO PARQUE ESTORIL IV;MS;Ribas do Rio Pardo;5007109;2026;08/02/2026;23:04:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;43.0
175/2026 - DP-RIBAS RIO PARDO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;BAIRRO PARQUE ESTORIL IV;MS;Ribas do Rio Pardo;5007109;2026;08/02/2026;23:04:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;35.0
1022/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;08/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;42.0
1022/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;08/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;55.0
1022/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Caicara;MS;Campo Grande;5002704;2026;08/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;55.0
1022/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;08/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;55.0
1022/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;08/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;42.0
1022/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Caicara;MS;Campo Grande;5002704;2026;08/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;42.0
130/2026 - DP-APARECIDA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA BARBOSA;MS;Aparecida do Taboado;5001003;2026;08/02/2026;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PRETA;24.0
130/2026 - DP-APARECIDA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA BARBOSA;MS;Aparecida do Taboado;5001003;2026;08/02/2026;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;37.0
110/2026 - 1DP-FATIMA DO SUL;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;JARDIM HIDALGO;MS;Fatima do Sul;5003801;2026;08/02/2026;22:51:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;36.0
110/2026 - 1DP-FATIMA DO SUL;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;JARDIM HIDALGO;MS;Fatima do Sul;5003801;2026;08/02/2026;22:51:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;24.0
145/2026 - DP-NOVA ALVORADA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;31.0
145/2026 - DP-NOVA ALVORADA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;22.0
145/2026 - DP-NOVA ALVORADA;PERSEGUIÇAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;31.0
145/2026 - DP-NOVA ALVORADA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;30.0
145/2026 - DP-NOVA ALVORADA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;31.0
145/2026 - DP-NOVA ALVORADA;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;30.0
145/2026 - DP-NOVA ALVORADA;PERSEGUIÇAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;30.0
145/2026 - DP-NOVA ALVORADA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;30.0
145/2026 - DP-NOVA ALVORADA;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;Centro;MS;Nova Alvorada do Sul;5006002;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;22.0
43/2026 - DAM-PONTA PORÃ;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;41.0
43/2026 - DAM-PONTA PORÃ;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;ESTRANGEIRO(A) NATURALIZADO(A);MEDIO COMPLETO;PARDA;22.0
43/2026 - DAM-PONTA PORÃ;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;45.0
43/2026 - DAM-PONTA PORÃ;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;ESTRANGEIRO(A) NATURALIZADO(A);MEDIO COMPLETO;PARDA;22.0
43/2026 - DAM-PONTA PORÃ;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;41.0
43/2026 - DAM-PONTA PORÃ;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;45.0
43/2026 - DAM-PONTA PORÃ;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;41.0
43/2026 - DAM-PONTA PORÃ;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;45.0
43/2026 - DAM-PONTA PORÃ;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;41.0
43/2026 - DAM-PONTA PORÃ;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;RESIDENCIAL KAMEL SAAD;MS;Ponta Pora;5006606;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;45.0
75/2026 - DP-ELDORADO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;ZONA RURAL;MS;Eldorado;5003751;2026;08/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;42.0
75/2026 - DP-ELDORADO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;ZONA RURAL;MS;Eldorado;5003751;2026;08/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;45.0
246/2026 - 1DP-COXIM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;PIRACEMA;MS;Coxim;5003306;2026;08/02/2026;21:02:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;44.0
246/2026 - 1DP-COXIM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;PIRACEMA;MS;Coxim;5003306;2026;08/02/2026;21:02:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;33.0
1006/2026 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;Jardim Tijuca;MS;Campo Grande;5002704;2026;08/02/2026;20:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;27.0
1006/2026 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;Jardim Tijuca;MS;Campo Grande;5002704;2026;08/02/2026;20:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;45.0
79/2026 - DP-IGUATEMI;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM AEROPORTO;MS;Iguatemi;5004304;2026;08/02/2026;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;34.0
79/2026 - DP-IGUATEMI;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM AEROPORTO;MS;Iguatemi;5004304;2026;08/02/2026;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;40.0
251/2026 - DP-SIDROLANDIA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;SAO BENTO;MS;Sidrolandia;5007901;2026;08/02/2026;19:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;20.0
251/2026 - DP-SIDROLANDIA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;SAO BENTO;MS;Sidrolandia;5007901;2026;08/02/2026;19:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;37.0
635/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;31.0
635/2026 - 1DP-CORUMBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;63.0
635/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;63.0
635/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;35.0
635/2026 - 1DP-CORUMBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;VÍTIMA;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;42.0
635/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;31.0
635/2026 - 1DP-CORUMBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;31.0
635/2026 - 1DP-CORUMBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Cristo Redentor;MS;Corumba;5003207;2026;08/02/2026;19:07:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;35.0
162/2026 - DP-CAARAPO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;ZONA RURAL;MS;Caarapo;5002407;2026;08/02/2026;19:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;INDÍGENA;56.0
162/2026 - DP-CAARAPO;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;ZONA RURAL;MS;Caarapo;5002407;2026;08/02/2026;19:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;55.0
162/2026 - DP-CAARAPO;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;ZONA RURAL;MS;Caarapo;5002407;2026;08/02/2026;19:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;INDÍGENA;56.0
633/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;18:20:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;36.0
633/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;18:20:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;36.0
633/2026 - 1DP-CORUMBA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;18:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;43.0
633/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Conjunto Guatos;MS;Corumba;5003207;2026;08/02/2026;18:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;43.0
1091/2026 - DEPAC-DDOS;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Jardim agua Boa;MS;Dourados;5003702;2026;08/02/2026;18:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;42.0
1091/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim agua Boa;MS;Dourados;5003702;2026;08/02/2026;18:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;42.0
1091/2026 - DEPAC-DDOS;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Jardim agua Boa;MS;Dourados;5003702;2026;08/02/2026;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;30.0
1091/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim agua Boa;MS;Dourados;5003702;2026;08/02/2026;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;30.0
1313/2026 - DEPAC-CEPOL-CG;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Parque do Lageado;MS;Campo Grande;5002704;2026;08/02/2026;17:08:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PRETA;42.0
1313/2026 - DEPAC-CEPOL-CG;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Parque do Lageado;MS;Campo Grande;5002704;2026;08/02/2026;17:08:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;17.0
58/2026 - DP-BANDEIRANTES;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;BNH COHAB II;MS;Bandeirantes;5001508;2026;08/02/2026;17:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;52.0
58/2026 - DP-BANDEIRANTES;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;BNH COHAB II;MS;Bandeirantes;5001508;2026;08/02/2026;17:00:00;AUTOR;MASCULINO;N/I;N/I;N/I;19.0
1002/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Jardim Morenao;MS;Campo Grande;5002704;2026;08/02/2026;16:19:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;27.0
1002/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Jardim Morenao;MS;Campo Grande;5002704;2026;08/02/2026;16:19:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;42.0
1000/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Ima;MS;Campo Grande;5002704;2026;08/02/2026;16:06:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;28.0
1000/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Ima;MS;Campo Grande;5002704;2026;08/02/2026;16:06:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;28.0
1000/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Ima;MS;Campo Grande;5002704;2026;08/02/2026;16:06:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;17.0
